category,lef_hip_x,lef_hip_y,left_ankle_x,left_ankle_y,left_knee_x,left_knee_y,left_shoulder_x,left_shoulder_y,right_ankle_x,right_ankle_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_shoulder_x,right_shoulder_y
0.0,351.8521728515625,337.1690673828125,279.41204833984375,590.0458374023438,227.66908264160156,458.924560546875,269.06341552734375,149.8529052734375,279.41204833984375,590.0458374023438,331.155029296875,327.80322265625,238.0176544189453,458.924560546875,300.10919189453125,140.48709106445312
0.0,221.58792114257812,482.86419677734375,309.189697265625,574.2103881835938,350.0705261230469,565.0757446289062,221.58792114257812,254.49884033203125,338.3902893066406,537.6719360351562,169.02682495117188,482.86419677734375,332.5502014160156,565.0757446289062,244.94839477539062,291.03729248046875
0.0,397.92303466796875,358.13861083984375,304.58734130859375,655.177001953125,221.62225341796875,478.8104248046875,180.13973999023438,265.3140869140625,273.47540283203125,645.8946533203125,366.81109619140625,367.4210205078125,200.8809814453125,460.24560546875,149.02783203125,265.3140869140625
0.0,117.33334350585938,296.8901672363281,234.66668701171875,574.3072509765625,266.6666259765625,392.2522888183594,341.3333740234375,236.20516967773438,192.0,582.9764404296875,96.0,288.2208557128906,266.6666259765625,392.2522888183594,341.3333740234375,253.54373168945312
0.0,105.00753784179688,486.77947998046875,210.01507568359375,654.0714111328125,283.5203552246094,551.83740234375,273.0196228027344,328.78155517578125,241.517333984375,719.1293334960938,115.50830078125,514.6614990234375,304.5218811035156,570.4254150390625,315.0226135253906,375.25152587890625
0.0,394.6666259765625,390.26812744140625,330.6666259765625,662.8565063476562,234.66668701171875,497.3564453125,298.6666259765625,215.03277587890625,320.0,633.6506958007812,384.0,380.53289794921875,234.66668701171875,497.3564453125,330.6666259765625,205.29742431640625
0.0,354.12615966796875,406.4310607910156,281.21783447265625,587.27392578125,187.4785614013672,487.8103332519531,208.3094940185547,216.54605102539062,218.72496032714844,578.2318115234375,302.04876708984375,406.4310607910156,145.81663513183594,478.7682189941406,145.81663513183594,243.67245483398438
0.0,170.66668701171875,393.05413818359375,170.66668701171875,535.98291015625,245.33331298828125,482.3846435546875,160.0,160.79486083984375,224.0,562.7820434570312,128.0,410.92022705078125,213.33331298828125,544.9159545898438,128.0,178.66094970703125
0.0,282.5617370605469,460.1695556640625,226.6717529296875,591.6466064453125,131.65872192382812,563.4729614257812,232.2607421875,225.38916015625,271.3837585449219,582.2554321289062,299.3287658691406,431.9959716796875,131.65872192382812,572.8641967773438,249.02774047851562,206.60675048828125
0.0,372.50775146484375,388.1258239746094,308.25262451171875,487.5629577636719,227.9337158203125,379.8394470214844,268.0931701660156,238.97018432617188,308.25262451171875,454.4172058105469,372.50775146484375,379.8394470214844,243.99749755859375,321.8344421386719,284.1569519042969,222.39736938476562
0.0,149.33331298828125,316.5836486816406,128.0,515.5791015625,170.66668701171875,434.1718444824219,224.0,117.58822631835938,192.0,569.8505859375,128.0,316.5836486816406,213.33331298828125,443.2171325683594,213.33331298828125,117.58822631835938
0.0,396.7537841796875,398.8717041015625,260.5537109375,719.87646484375,260.5537109375,540.491455078125,208.16905212402344,295.01715087890625,302.46142578125,700.9938354492188,365.322998046875,389.43035888671875,260.5537109375,531.0501098632812,208.16905212402344,257.25189208984375
0.0,128.0,290.1213073730469,245.33331298828125,548.72705078125,256.0,390.2267761230469,341.3333740234375,240.068603515625,202.66668701171875,557.069091796875,106.66665649414062,290.1213073730469,266.6666259765625,390.2267761230469,341.3333740234375,265.0949401855469
0.0,95.56068420410156,495.5978698730469,116.79640197753906,648.8231201171875,254.82850646972656,620.0933837890625,138.03211975097656,246.60684204101562,116.79640197753906,648.8231201171875,138.03211975097656,505.1744689941406,276.06427001953125,620.0933837890625,180.50352478027344,246.60684204101562
0.0,371.0064392089844,280.0633850097656,331.0646667480469,490.1109313964844,261.1665954589844,365.6382751464844,271.1520080566406,147.81121826171875,341.0501403808594,474.5518493652344,410.9482727050781,272.2838439941406,271.1520080566406,357.8587341308594,321.0792541503906,124.47262573242188
0.0,416.0,472.3223876953125,394.6666259765625,567.9940795898438,309.3333740234375,625.3971557617188,373.3333740234375,252.2774658203125,352.0,596.6956176757812,309.3333740234375,481.88958740234375,181.33331298828125,625.3971557617188,213.33331298828125,261.8446044921875
0.0,448.0,499.4029235839844,341.3333740234375,768.662109375,266.6666259765625,595.56689453125,234.66668701171875,364.7732849121094,298.6666259765625,749.4293212890625,426.6666259765625,489.7864685058594,224.0,576.3341064453125,202.66668701171875,384.0060729980469
0.0,128.39016723632812,377.58526611328125,197.53076171875,456.57513427734375,289.71826171875,345.98931884765625,220.57763671875,227.5044403076172,197.53076171875,472.37310791015625,136.07244873046875,385.48419189453125,289.71826171875,377.58526611328125,243.62451171875,243.3024139404297
0.0,76.1514892578125,224.0,217.57571411132812,384.0,250.21206665039062,264.0,282.8484191894531,112.0,206.69692993164062,456.0,76.1514892578125,240.0,250.21206665039062,272.0,304.6059875488281,136.0
